age_group,pb_level,BLL0,f_sys,dBLL_med_Post,dBLL_med_Pre,dBLL_p05_Post,dBLL_p05_Pre,dBLL_p95_Post,dBLL_p95_Pre,p_exceed_3_5_Post,p_exceed_3_5_Pre,p_exceed_5_Post,p_exceed_5_Pre,delta_dBLL_med,delta_dBLL_p05,delta_dBLL_p95,rr_exceed_3_5,rr_exceed_5
Child_7_12y,C_med,1,0.5,6.016377336614182,3.4595753990214058,3.7202354267172453,2.119626442776432,9.82072671720239,5.539588626261769,0.9423333333333334,0.8643333333333333,0.6651666666666667,0.2986666666666667,2.5568019375927764,1.600608983940813,4.281138090940622,1.0902429618202856,2.2271205357142856
Child_7_12y,C_med,2,0.5,5.9677385460192935,3.445196168256775,3.663648347746909,2.100924145350311,9.55629500548023,5.530042484191691,0.999,0.9963333333333333,0.8545,0.6716666666666666,2.5225423777625187,1.562724202396598,4.026252521288539,1.0026764804282369,1.2722084367245658
Child_7_12y,C_med,0.5,0.75,9.00157422339202,5.145707629390705,5.534782821745286,3.106140291236702,14.493736723225794,8.199782204031871,0.988,0.9593333333333334,0.8625,0.682,3.8558665940013146,2.4286425305085837,6.293954519193923,1.0298818624044475,1.2646627565982405
Child_7_12y,C_med,1,0.75,9.022753584494712,5.121069419023884,5.48935487345754,3.2077560369150206,14.476166352202997,8.278172073638851,0.9968333333333333,0.993,0.9159999999999999,0.802,3.9016841654708276,2.281598836542519,6.1979942785641455,1.0038603558241022,1.14214463840399
Child_7_12y,C_med,2,0.75,9.033049749070095,5.1050849185467815,5.572190093372963,3.22120940737327,14.441427342832478,8.29984528714706,1,1,0.9863333333333333,0.9713333333333334,3.9279648305233135,2.3509806859996925,6.141582055685419,1,1.0154426904598488
Child_7_12y,C_med,0.5,1,12.014507776710175,6.878150133854463,7.402755049213746,4.242431903951881,19.090668088958385,11.014195711622495,0.9991666666666666,0.9983333333333333,0.9713333333333334,0.9246666666666666,5.136357642855712,3.1603231452618648,8.07647237733589,1.0008347245409015,1.0504686373467917
Child_7_12y,C_med,1,1,11.952791691717554,6.84093335193174,7.44512153549274,4.325414381388613,19.329472340941336,11.07143749565899,1,1,0.9898333333333333,0.9713333333333334,5.1118583397858135,3.1197071541041277,8.258034845282346,1,1.0190459849004805
Child_7_12y,C_med,2,1,12.063029791900114,6.8533531935611185,7.437185298863202,4.160269060536511,19.14628497403774,11.135985837870289,1,1,0.9998333333333334,0.997,5.209676598338995,3.2769162383266908,8.010299136167452,1,1.0028418589100636
Infant_0_6mo,C_high,0.5,0.25,19.768549836122908,13.564101846497733,12.77887385200378,8.883059239047755,30.619001234763115,20.870355446721398,1,1,1,1,6.204447989625175,3.895814612956025,9.748645788041717,1,1
Infant_0_6mo,C_high,1,0.25,19.826125465826987,13.568109929007491,12.64210691425664,8.564661824998216,30.634501283979123,20.819334844425086,1,1,1,1,6.258015536819496,4.077445089258424,9.815166439554037,1,1
Infant_0_6mo,C_high,2,0.25,19.68783137156705,13.429119292108975,12.679282008573711,8.619169660647325,30.51211256280341,21.075666002152424,1,1,1,1,6.258712079458075,4.0601123479263865,9.436446560650985,1,1
Infant_0_6mo,C_high,0.5,0.5,39.31277287899376,27.13033594053159,25.19786967333868,17.106384756492293,61.15407971838533,42.19301159564382,1,1,1,1,12.182436938462171,8.091484916846387,18.961068122741516,1,1
Infant_0_6mo,C_high,1,0.5,39.491659731176455,27.1156201053049,25.54428821411165,17.2610905662144,61.440027977791615,41.89387008825623,1,1,1,1,12.376039625871556,8.28319764789725,19.546157889535387,1,1
Infant_0_6mo,C_high,2,0.5,39.399436554539406,27.227484285742968,25.17603319697467,17.281338152710408,61.11001930982257,42.36196712527972,1,1,1,1,12.171952268796439,7.894695044264264,18.74805218454285,1,1
Infant_0_6mo,C_high,0.5,0.75,59.074025656346734,40.598186008852124,38.331771121722774,26.073008029420468,93.21258010451687,62.75203171996361,1,1,1,1,18.47583964749461,12.258763092302306,30.460548384553263,1,1
Infant_0_6mo,C_high,1,0.75,59.29030030254955,40.95209972772119,38.70887498188946,26.20449243352487,92.67659760238391,63.19478347958306,1,1,1,1,18.338200574828356,12.504382548364589,29.48181412280085,1,1
Infant_0_6mo,C_high,2,0.75,59.1309255044754,40.91573129516783,38.01754845187371,26.25507040268126,93.34204018339378,62.68131565262119,1,1,1,1,18.21519420930757,11.762478049192449,30.66072453077259,1,1
Infant_0_6mo,C_high,0.5,1,79.03814988318555,53.02548260570984,51.24532823735694,34.70422634805833,123.14304031973401,83.03627911013129,1,1,1,1,26.012667277475714,16.54110188929861,40.10676120960272,1,1
Infant_0_6mo,C_high,1,1,78.56027705324608,54.39022242901463,50.73208877415212,35.157106686354716,122.6046699780833,83.97781676210383,1,1,1,1,24.170054624231454,15.574982087797402,38.626853215979466,1,1
Infant_0_6mo,C_high,2,1,78.69972906564739,53.99695657011644,50.40948668945781,34.9998293500207,121.20255395109666,83.29137826817652,1,1,1,1,24.70277249553095,15.40965733943711,37.911175682920145,1,1
Infant_0_6mo,C_low,0.5,0.25,4.935106740170814,2.209122038140057,3.219844965434172,1.3911018241066317,7.651394600451486,3.478206126853805,0.6123333333333333,0.129,0.4921666666666667,0.0026666666666666666,2.7259847020307566,1.8287431413275401,4.173188473597681,4.746770025839793,184.56250000000003
Infant_0_6mo,C_low,1,0.25,4.943228344476191,2.2328352304386483,3.1727735263520946,1.4151224725829796,7.646749403581676,3.427129954703742,0.745,0.328,0.5123333333333333,0.012,2.710393114037543,1.757651053769115,4.219619448877934,2.271341463414634,42.69444444444444
Infant_0_6mo,C_low,2,0.25,4.941990409590373,2.2130661909695823,3.1965073896972576,1.4034321480024399,7.565722114300698,3.439442384538484,0.9858333333333333,0.9193333333333333,0.6106666666666667,0.12666666666666668,2.7289242186207905,1.7930752416948177,4.126279729762214,1.0723350253807107,4.821052631578947
Infant_0_6mo,C_low,0.5,0.5,9.834906445084984,4.439774368543846,6.461319316841527,2.847140874545162,15.230843999046396,6.898087388203243,0.9866666666666667,0.9273333333333333,0.8183333333333334,0.483,5.395132076541138,3.6141784422963648,8.332756610843152,1.063982746225737,1.6942719116632161
Infant_0_6mo,C_low,1,0.5,9.82302378536882,4.42516269117441,6.3609483676171665,2.7873611462685477,15.220457058620932,6.774529184099146,0.9968333333333333,0.9816666666666667,0.892,0.6446666666666667,5.397861094194409,3.573587221348619,8.445927874521786,1.0154499151103564,1.3836608066184073
Infant_0_6mo,C_low,2,0.5,9.842825122293895,4.449043541991448,6.280190598239877,2.83332548605877,15.348882522383708,6.834746433519461,1,1,0.9835,0.9256666666666666,5.393781580302448,3.4468651121811074,8.514136088864246,1,1.0624774936982355
Infant_0_6mo,C_low,0.5,0.75,14.84810690718329,6.643658127758707,9.541623363112695,4.329162060008667,23.346364123707872,10.620969255514392,0.9998333333333334,0.999,0.9846666666666667,0.9286666666666666,8.204448779424583,5.212461303104028,12.72539486819348,1.000834167500834,1.0603015075376885
Infant_0_6mo,C_low,1,0.75,14.806941051829568,6.6260216590821255,9.510331640524425,4.292229176937993,22.681910625264255,10.1880668332103,1,0.9993333333333333,0.9946666666666666,0.969,8.180919392747443,5.218102463586432,12.493843792053955,1.0006671114076051,1.0264877880976953
Infant_0_6mo,C_low,2,0.75,14.956452687070978,6.573732566017206,9.662902208018298,4.226020125212753,23.064415420821994,10.265522963529516,1,1,1,0.9976666666666667,8.382720121053772,5.436882082805545,12.798892457292478,1,1.0023387905111927
Infant_0_6mo,C_low,0.5,1,19.84436214568267,8.714039226377306,12.79456491223334,5.664804513257365,30.511549991437995,13.715263338773989,1,1,0.999,0.992,11.130322919305364,7.129760398975976,16.79628665266401,1,1.0070564516129032
Infant_0_6mo,C_low,1,1,19.824103419897064,8.767039223991404,12.782236345054834,5.653829551586448,30.927461333974726,13.72688457780373,0.9998333333333334,1,0.9993333333333334,0.9986666666666667,11.05706419590566,7.128406793468386,17.200576756170996,0.9998333333333334,1.000667556742323
Infant_0_6mo,C_low,2,1,19.67531257811759,8.80382033138952,12.628649021208362,5.764351413169986,30.734066656527254,13.611878260647236,1,1,1,1,10.87149224672807,6.864297608038377,17.122188395880016,1,1
Infant_0_6mo,C_med,0.5,0.25,9.113814172030981,5.177214438300586,5.883400105825729,3.3487730374997193,14.050519819516474,8.022559808707276,0.9926666666666666,0.98,0.8716666666666666,0.6913333333333334,3.936599733730395,2.5346270683260093,6.027960010809197,1.012925170068027,1.260848601735776
Infant_0_6mo,C_med,1,0.25,9.14865500454849,5.199894147680151,5.893822751552993,3.3894368481027173,14.231546251648235,8.03701425450243,0.9993333333333334,0.9993333333333333,0.9395,0.833,3.948760856868338,2.504385903450276,6.194531997145804,1.0000000000000002,1.1278511404561826
Infant_0_6mo,C_med,2,0.25,9.194858977942378,5.2507078326796,5.873190641288798,3.3923408540952917,14.21216043505661,8.186860008081249,1,1,0.9924999999999999,0.9816666666666667,3.9441511452627775,2.4808497871935065,6.025300426975361,1,1.0110356536502545
Infant_0_6mo,C_med,0.5,0.5,18.084017312493636,10.53141091582635,11.62553758902336,6.645375900207811,27.9995882160702,16.119559885395425,1,1,0.9993333333333334,0.9993333333333333,7.5526063966672865,4.980161688815548,11.880028330674776,1,1.0000000000000002
Infant_0_6mo,C_med,1,0.5,18.1803993155221,10.388687966163761,11.737058684498287,6.651314561328555,28.36161919960952,16.016833118734223,1,1,1,1,7.791711349358337,5.085744123169731,12.344786080875298,1,1
Infant_0_6mo,C_med,2,0.5,18.372619176182095,10.46006169326148,11.922328802780417,6.772040671589834,27.994944617031003,16.476228344732046,1,1,1,1,7.912557482920615,5.150288131190583,11.518716272298956,1,1
Infant_0_6mo,C_med,0.5,0.75,27.35736598680272,15.566673555704032,17.909118681701752,9.934931858852542,42.55865441373165,23.926527825639823,1,1,1,1,11.790692431098687,7.9741868228492105,18.63212658809183,1,1
Infant_0_6mo,C_med,1,0.75,27.328831868566162,15.694617326196134,17.431917691088078,10.292588525701165,42.00062128053618,24.194463332330375,1,1,1,1,11.634214542370028,7.139329165386913,17.806157948205804,1,1
Infant_0_6mo,C_med,2,0.75,27.536277010736562,15.582342229101233,17.74401130754412,10.010627006253612,42.52875035256983,24.152223999330104,1,1,1,1,11.95393478163533,7.733384301290508,18.376526353239726,1,1
Infant_0_6mo,C_med,0.5,1,36.15349877375069,20.782266886036474,23.317519945861235,13.4517986492889,56.80263979462868,32.24706858229284,1,1,1,1,15.371231887714217,9.865721296572335,24.555571212335842,1,1
Infant_0_6mo,C_med,1,1,36.441286452446015,20.765791369628317,23.461641542331076,13.281678635049943,55.44546532962936,32.24125060379079,1,1,1,1,15.675495082817697,10.179962907281134,23.20421472583857,1,1
Infant_0_6mo,C_med,2,1,36.6345668541849,20.790830245224747,23.57272734767529,13.237055217491617,56.53933784565385,32.990199544685936,1,1,1,1,15.84373660896015,10.335672130183672,23.54913830096791,1,1
Infant_6_12mo,C_high,0.5,0.25,16.165291072307102,10.960999711867938,10.190633183852684,7.014554601308311,24.82659720040708,16.834657348526243,1,1,1,0.999,5.204291360439164,3.176078582544373,7.9919398518808364,1,1.001001001001001
Infant_6_12mo,C_high,1,0.25,16.14304114769702,11.091596703843983,10.166017049159178,7.117839125442955,25.035664415543536,17.11633099381391,1,1,1,1,5.051444443853036,3.0481779237162234,7.919333421729625,1,1
Infant_6_12mo,C_high,2,0.25,16.145883998343976,11.150149210374757,10.264285943416851,7.061449259096708,24.953798207457844,17.153491108220575,1,1,1,1,4.995734787969219,3.2028366843201432,7.800307099237269,1,1
Infant_6_12mo,C_high,0.5,0.5,32.27885475288835,22.28714571885174,20.50990979330497,14.30351931388893,50.45662996406435,35.44422687637952,1,1,1,1,9.99170903403661,6.20639047941604,15.012403087684831,1,1
Infant_6_12mo,C_high,1,0.5,32.07753837415994,21.927575912955724,20.683075311849016,13.858694839931792,50.58565913434926,34.469955430816,1,1,1,1,10.149962461204218,6.824380471917225,16.115703703533256,1,1
Infant_6_12mo,C_high,2,0.5,32.29179869659713,22.279328794568414,20.47139489678598,14.229710963876673,50.15291005564643,34.6715113368844,1,1,1,1,10.012469902028712,6.241683932909307,15.48139871876203,1,1
Infant_6_12mo,C_high,0.5,0.75,48.47800884651912,33.02244697204252,30.99070507007999,21.236540630410797,74.25409206448911,51.41442775702921,1,1,1,1,15.455561874476594,9.754164439669193,22.839664307459906,1,1
Infant_6_12mo,C_high,1,0.75,48.06164751048102,32.79650310914259,31.115094108554217,21.030679341072616,74.86048076702085,50.40326180662581,1,1,1,1,15.265144401338432,10.0844147674816,24.45721896039504,1,1
Infant_6_12mo,C_high,2,0.75,48.67274939977864,33.27700608882035,31.10302653246572,21.346001777321014,74.42154151883538,51.3870075268497,1,1,1,1,15.395743310958288,9.757024755144705,23.034533991985683,1,1
Infant_6_12mo,C_high,0.5,1,64.79236539947523,44.537750929264064,41.139839185907945,27.946955768309426,102.10581708413076,68.4387913492541,1,1,1,1,20.254614470211166,13.19288341759852,33.66702573487666,1,1
Infant_6_12mo,C_high,1,1,63.97701199405128,44.06354914336926,41.58088535859207,28.433995652246185,101.49297531184754,69.028712981226235,1,1,1,1,19.913462850682023,13.146889706345885,32.46426233062131,1,1
Infant_6_12mo,C_high,2,1,64.4188102712698,43.91928660480198,41.1495650286464,28.81190367428717,99.83139812028162,68.12307985594273,1,1,1,1,20.499523666467823,12.33766135435923,31.708318264338885,1,1
Infant_6_12mo,C_low,0.5,0.25,4.050912575795895,1.7850293712692014,2.5855968736448,1.1557827745242772,6.303487699868242,2.8081154819487595,0.5341666666666667,0.031,0.43533333333333335,6.666666666666666e-4,2.2658832045266935,1.4298140991205226,3.4953722179194826,17.231182795698924,653
Infant_6_12mo,C_low,1,0.25,4.0281470603891165,1.8123188729833344,2.5583251914184686,1.1595063370131473,6.269044611181089,2.8167707460430003,0.6085,0.12,0.4696666666666667,0.001,2.215828187405782,1.3988188544053213,3.4522738651380886,5.070833333333334,469.6666666666667
Infant_6_12mo,C_low,2,0.25,4.08117927399172,1.8072065946746196,2.5948446394816926,1.174225764762187,6.334656666826931,2.8197992708338124,0.9341666666666666,0.7613333333333333,0.532,0.027666666666666666,2.2739726793171,1.4206188747195057,3.514857395993119,1.2270140105078808,19.228915662650603
Infant_6_12mo,C_low,0.5,0.5,7.9965239717300065,3.5770646578732426,5.176427932741255,2.2736271322087793,12.544003678631299,5.613884992699064,0.9259999999999999,0.7513333333333333,0.6746666666666666,0.21133333333333335,4.419459313856764,2.902800800532476,6.930118685932235,1.2324755989352263,3.1924290220820186
Infant_6_12mo,C_low,1,0.5,8.043604874258435,3.5854936823323125,5.152231015843388,2.3145552998558574,12.479723115109486,5.600778769391729,0.9806666666666667,0.906,0.7545,0.3453333333333333,4.458111191926122,2.837675715987531,6.878944345717757,1.0824135393671817,2.18484555984556
Infant_6_12mo,C_low,2,0.5,8.021419299193159,3.6296207727887797,5.111203127767793,2.304645858335745,12.626958694926422,5.5809753388751995,0.9998333333333334,0.9996666666666667,0.9351666666666667,0.7523333333333333,4.391798526404379,2.8065572694320484,7.045983356051223,1.0001667222407469,1.243021710234825
Infant_6_12mo,C_low,0.5,0.75,12.028386117486114,5.418309394403347,7.724532878408414,3.456606225813942,18.794298065106414,8.454389613806697,0.99783333333333335,0.9826666666666667,0.9295,0.7506666666666667,6.610076723082767,4.267926652594472,10.339908451299717,1.0154341926729986,1.2382326820603906
Infant_6_12mo,C_low,1,0.75,12.066170890612508,5.422152425833653,7.827087925546138,3.473415486822503,18.858992610998047,8.330410147316734,0.9996666666666667,0.9983333333333333,0.9643333333333333,0.8696666666666667,6.6440184647788545,4.353672438723635,10.528582463681314,1.0013355592654425,1.1088539670371789
Infant_6_12mo,C_low,2,0.75,12.145881079232113,5.439455397722954,7.786275360323419,3.4905238077947454,18.86555997965893,8.451384827765729,1,1,0.9968333333333333,0.9876666666666667,6.70642568150916,4.295751552528674,10.4141751518932,1,1.0092811339858252
Infant_6_12mo,C_low,0.5,1,15.970063007761759,7.2323904813914774,10.346732797948043,4.616274149867827,25.032367445817197,11.334734724010143,1,0.9996666666666667,0.9938333333333333,0.9593333333333334,8.737672526370282,5.730458648080216,13.697632721807054,1.0003334444814937,1.0359624739402362
Infant_6_12mo,C_low,1,1,16.08990637282174,7.273999045353027,10.431542869852436,4.655041491064065,25.296762806970456,11.439951685213185,1,0.9996666666666667,0.9983333333333333,0.986,8.815907327468715,5.776501378788371,13.856811121757271,1.0003334444814937,1.0125084516565246
Infant_6_12mo,C_low,2,1,16.115938759015357,7.3168141525354295,10.292707567140232,4.61951838089779,25.543375007419115,11.253659704013465,1,1,1,0.9996666666666667,8.799124606479928,5.673189186242442,14.28971530340565,1,1.0003334444814937
Infant_6_12mo,C_med,0.5,0.25,7.438280936086777,4.2918288399031415,4.798842893156479,2.732106507498364,11.677067714086743,6.675573482551111,0.9601666666666666,0.9026666666666666,0.737,0.419,3.1464520961836353,2.066736385658115,5.001494231535632,1.0637001477104875,1.7589498806682577
Infant_6_12mo,C_med,1,0.25,7.498799049368926,4.210092053535618,4.808799022081832,2.7215276085660793,11.523197206389263,6.657111920170733,0.9908333333333333,0.9736666666666667,0.8286666666666667,0.5773333333333334,3.2887069958333077,2.0872714135157526,4.86608528621853,1.017630948305375,1.4353348729792148
Infant_6_12mo,C_med,2,0.25,7.421395776495071,4.2413750954078004,4.741204563181297,2.731956324319479,11.620073341852411,6.582820662347692,0.9998333333333334,1,0.9608333333333333,0.901,3.180020681087271,2.009248238861818,5.037252679504719,0.9998333333333334,1.066407695153533
Infant_6_12mo,C_med,0.5,0.5,14.920745784265769,8.479262200127062,9.358691705937968,5.369280887658965,23.155934895184167,13.208063759940243,1,1,0.99783333333333335,0.987,6.441483584138707,3.989410818279003,9.947871135243924,1,1.0109760216143195
Infant_6_12mo,C_med,1,0.5,14.870143289910406,8.516394131416632,9.623408604079897,5.4302271313973876,23.392545635487924,13.281944901694853,1,1,0.9991666666666666,0.998,6.353749158493773,4.193181472682509,10.11060073379307,1,1.0011690046760187
Infant_6_12mo,C_med,2,0.5,14.803085778681973,8.444628788251189,9.589070929260226,5.383879222046251,23.060096102792684,13.237208911529228,1,1,1,1,6.358456990430785,4.205191707213975,9.822887191263456,1,1
Infant_6_12mo,C_med,0.5,0.75,22.218087787661062,12.859179447793334,14.284175593110525,8.178136056691965,34.35627196413085,20.091574242973163,1,1,1,1,9.358908339867728,6.10603953641856,14.264697721157685,1,1
Infant_6_12mo,C_med,1,0.75,22.20300602577523,12.72345015235328,14.311611909161147,8.18952970433068,34.42462925977267,19.878282756124044,1,1,1,1,9.479555873421951,6.122082204830468,14.546346503648628,1,1
Infant_6_12mo,C_med,2,0.75,22.26799384716999,12.724966515557817,14.393981135690579,8.132208475871153,34.47591712102856,19.481438010049228,1,1,1,1,9.543027331612173,6.261772659819426,14.99447911097933,1,1
Infant_6_12mo,C_med,0.5,1,29.815928388791065,17.045560642808212,18.823602450659592,11.102625638073203,47.01343165622491,26.735871476054186,1,1,1,1,12.770367745982853,7.72097681258639,20.277560180170724,1,1
Infant_6_12mo,C_med,1,1,29.760648024163917,17.22897979200948,19.048699365597184,10.9650596722266,46.35269091863524,26.6508391226398,1,1,1,1,12.531668232154438,8.083639693370584,19.70185179599544,1,1
Infant_6_12mo,C_med,2,1,29.624861318182855,17.11390657310524,19.161623240859864,10.914695049726252,46.035041058459385,26.55607172476269,1,1,1,1,12.510954745077616,8.246928191133613,19.478969333696696,1,1
Pregnant_Adult,C_high,0.5,0.25,1.2781134287946925,0.8775736642064377,0.7218217076989956,0.5011653342172565,2.186874469643005,1.489813072746174,0.0155,0,3.333333333333333e-4,0,0.4005397645882548,0.22065637348173905,0.6970613968968309,Inf,Inf
Pregnant_Adult,C_high,1,0.25,1.289362655711866,0.8980104082706712,0.7184614872823722,0.507106352376915,2.1674810755589258,1.5210923555764575,0.04583333333333334,0,8.333333333333334e-4,0,0.3913522474411948,0.2113551349054572,0.6463887199824683,Inf,Inf
Pregnant_Adult,C_high,2,0.25,1.2884017576965896,0.8771653389580851,0.7213749883799723,0.5017909020453435,2.1867184324084548,1.5018613754060495,0.3371666666666667,0.050333333333333334,0.014666666666666666,0,0.41123641873850447,0.21958408633462878,0.6848570570024053,6.698675496688743,Inf
Pregnant_Adult,C_high,0.5,0.5,2.56905667849167,1.7583878885791424,1.44143466317992,1.0098460925243535,4.299528453425335,2.954298514571019,0.336,0.044333333333333336,0.07700000000000001,3.333333333333333e-4,0.8106687899125278,0.43158857065556644,1.3452299388543159,7.578947368421053,231.00000000000006
Pregnant_Adult,C_high,1,0.5,2.5981581249443177,1.7605926938330805,1.4670858477668083,0.9889885579769713,4.32807343045808,2.98176058926227,0.4866666666666667,0.141,0.13616666666666666,0.0036666666666666666,0.8375654311112373,0.478097289789837,1.3463128411958096,3.4515366430260053,37.13636363636363
Pregnant_Adult,C_high,2,0.5,2.567154131560236,1.7897219001563318,1.4458066564205418,0.9990519677160049,4.333050856708832,3.0063096722200777,0.865,0.694,0.33766666666666667,0.050333333333333334,0.7774322314039042,0.44675468870453694,1.3267411844887542,1.2463976945244957,6.708609271523179
Pregnant_Adult,C_high,0.5,0.75,3.8619545679122442,2.655336090096371,2.1575565340617318,1.4890796647424722,6.463930587130559,4.410578688701426,0.6679999999999999,0.355,0.34099999999999997,0.044333333333333336,1.2066184778158733,0.6684768693192595,2.053351898429133,1.8816901408450704,7.6917293233082695
Pregnant_Adult,C_high,1,0.75,3.8605235724783427,2.6557011176168315,2.188597578693536,1.4963571327785705,6.545431455601023,4.392986667780989,0.8063333333333333,0.5743333333333334,0.43266666666666664,0.09433333333333334,1.2048224548615112,0.6922404459149654,2.152444787820034,1.403946604759141,4.586572438162544
Pregnant_Adult,C_high,2,0.75,3.8732867322552798,2.630569857578067,2.1826835480746523,1.511004182718681,6.533058808968818,4.421071413295935,0.9851666666666667,0.9516666666666667,0.679,0.35,1.2427168746772126,0.6716793653559712,2.111987395672883,1.0352014010507882,1.9400000000000002
Pregnant_Adult,C_high,0.5,1,5.151289312281378,3.5624142841937165,2.9291496652443687,1.9657738447953752,8.670893102156956,5.975238968140439,0.863,0.6886666666666666,0.5756666666666667,0.23333333333333334,1.5888750280876613,0.9633758204489935,2.695654134016517,1.2531461761858664,2.467142857142857
Pregnant_Adult,C_high,1,1,5.186353378242817,3.4648277810407553,2.927983367440037,1.9264648865737686,8.685299908260838,5.951966327793418,0.9411666666666667,0.825,0.6826666666666668,0.342,1.7215255972020618,1.0015184808662683,2.73333358046742,1.140808080808081,1.9961013645224173
Pregnant_Adult,C_high,2,1,5.145967935473154,3.60278213144111,2.915859979973429,2.0129362798047996,8.595748857145685,6.035373896885469,0.9981666666666666,0.992,0.8671666666666666,0.704,1.5431858040320439,0.9029237001686292,2.5603749602602157,1.0062163978494623,1.2317708333333333
Pregnant_Adult,C_low,0.5,0.25,0.3218123553138965,0.14522056572948183,0.18171312045577476,0.08165568959824152,0.5401368978716575,0.24629924949497817,0,0,0,0,0.17659178958441468,0.10005743085753324,0.29383764837667936,NA,NA
Pregnant_Adult,C_low,1,0.25,0.32074694740185766,0.14492913821392572,0.18156589490209907,0.08230985629098425,0.5422156863360302,0.24095955321367862,0,0,0,0,0.17581780918793194,0.09925603861111482,0.3012561331223516,NA,NA
Pregnant_Adult,C_low,2,0.25,0.3208159823091179,0.14188620140308528,0.1778509707507189,0.0809641251763176,0.5461812343714785,0.24842825487003295,0,0,0,0,0.17892978090603262,0.0968868455744013,0.2977529795014455,NA,NA
Pregnant_Adult,C_low,0.5,0.5,0.6474043683413059,0.28806471535928313,0.36218415074797716,0.16625600474396046,1.098282332423664,0.47510992152511605,0,0,0,0,0.35933965298202275,0.1959281460040167,0.6231724108985479,NA,NA
Pregnant_Adult,C_low,1,0.5,0.6462811826449888,0.2871167131201664,0.35951705108883514,0.16593879913335968,1.0955450579339276,0.48048995005721096,5e-4,0,0,0,0.3591644695248224,0.19357825195547546,0.6150551078767167,Inf,NA
Pregnant_Adult,C_low,2,0.5,0.6452655811967232,0.28718170380179964,0.36249064443078016,0.15935291013522876,1.073432212157444,0.49574281816561144,0.04033333333333333,0,0,0,0.35808387739492353,0.2031377342955514,0.5776893939918326,Inf,NA
Pregnant_Adult,C_low,0.5,0.75,0.9672738913830662,0.4322766015313181,0.5511490821992022,0.2507701437430903,1.6248730742587076,0.7315704882644352,0.004833333333333334,0,0,0,0.5349972898517481,0.3003789384561119,0.8933025859942725,Inf,NA
Pregnant_Adult,C_low,1,0.75,0.9707266490137713,0.4280612350534866,0.5455653293635279,0.24313455886838986,1.655352405155743,0.7246971022440907,0.023333333333333334,0,0,0,0.5426654139602847,0.302430770495138,0.9306553029116522,Inf,NA
Pregnant_Adult,C_low,2,0.75,0.9582842399965991,0.43380383715003457,0.5456940342946024,0.2460123754210723,1.6076576874466981,0.7256647799933093,0.22683333333333333,0,0.005,0,0.5244804028465645,0.2996816588735301,0.8819929074533889,Inf,Inf
Pregnant_Adult,C_low,0.5,1,1.2826473503329427,0.5755174143866244,0.7259699900956099,0.3234210354531713,2.165626967751312,0.9793657735106489,0.03933333333333333,0,0.0015,0,0.7071299359463183,0.4025489546424386,1.1862611942406631,Inf,Inf
Pregnant_Adult,C_low,1,1,1.2923980159172364,0.57307272145555,0.7306960506487733,0.33091057566246795,2.214746653505277,0.9654091924979644,0.11216666666666666,0,0.005833333333333334,0,0.7193252944616864,0.39978547498630534,1.2493374610073125,Inf,Inf
Pregnant_Adult,C_low,2,1,1.2913975313557726,0.5737087468443649,0.7237657030015962,0.33155728262769213,2.2046814035705498,0.9649549252479452,0.3918333333333333,0.001,0.043,0,0.7176887845114077,0.392208420373904,1.2397264783226045,391.8333333333333,Inf
Pregnant_Adult,C_med,0.5,0.25,0.5927427058192645,0.3416108154005034,0.3343850297830555,0.19427774487653326,0.9991901908040781,0.58759501393951,0,0,0,0,0.25113189041876105,0.14010728490652224,0.41159517686456815,NA,NA
Pregnant_Adult,C_med,1,0.25,0.592893099095919,0.3391934516973416,0.3406922921102262,0.19225156192076276,0.997186672211401,0.5756587396499417,0,0,0,0,0.2536996473985774,0.14844073018946347,0.42152793256145926,NA,NA
Pregnant_Adult,C_med,2,0.25,0.5948825362659174,0.3439592549836774,0.33612507975157174,0.1897036836981859,0.9972917296301596,0.5779616645803887,0.017833333333333333,0,0,0,0.25092328128223995,0.14642139605338583,0.4193300650497709,Inf,NA
Pregnant_Adult,C_med,0.5,0.5,1.1715060106804778,0.6783540576521873,0.6639039819585661,0.38269955663874167,2.009425476452491,1.168738471321614,0.01633333333333333,0,3.333333333333333e-4,0,0.4931519530282905,0.2812044253198245,0.840687005130877,Inf,Inf
Pregnant_Adult,C_med,1,0.5,1.1931563788056265,0.6755563131548805,0.6725660027572955,0.38281283488659906,1.9630834479283816,1.1309648791411215,0.0475,0,0.001,0,0.517600065650746,0.28975316787069644,0.8321185687872601,Inf,Inf
Pregnant_Adult,C_med,2,0.5,1.2001317407534517,0.6773694483459902,0.6665609561875361,0.386405539073684,2.0211750101449826,1.1539002270174346,0.32083333333333336,0.004666666666666667,0.017,0,0.5227622924074615,0.28015541711385206,0.867274783127548,68.75,Inf
Pregnant_Adult,C_med,0.5,0.75,1.7908703342224885,1.0281350814620307,1.0124413714700378,0.5791891011127608,3.0320450883465537,1.752008026570533,0.15483333333333332,0,0.017333333333333333,0,0.7627352527604578,0.433252270357277,1.2800370617760208,Inf,Inf
Pregnant_Adult,C_med,1,0.75,1.7796677150684592,1.0179531942889335,0.9973050179650578,0.5685244869646403,2.9966399882403048,1.708746717164579,0.24933333333333335,0.002,0.0375,0,0.7617145207795257,0.42878053100041746,1.2878932710757258,124.66666666666667,Inf
