age_group,period_flood,pb_level,f_sys,BLL0,threshold_ug_dl,dBLL_med,dBLL_p05,dBLL_p95,p_exceed,p_exceed_p05,p_exceed_p95
Child_7_12y,Disturbance,C_low,0.25,0.5,5,2.3657742161532562,1.4551349468622488,3.856490668783264,0.014333333333333333,0,0
Child_7_12y,Disturbance,C_low,0.25,1,3.5,2.4005617310161647,1.4874186237038458,3.9185887844518223,0.446,0,1
Child_7_12y,Disturbance,C_low,0.25,1,5,2.4005617310161647,1.4874186237038458,3.9185887844518223,0.043333333333333335,0,0
Child_7_12y,Disturbance,C_low,0.25,2,3.5,2.3792623382259994,1.4726156255966978,3.779378614073557,0.9393333333333334,0,1
Child_7_12y,Disturbance,C_low,0.25,2,5,2.3792623382259994,1.4726156255966978,3.779378614073557,0.205,0,1
Child_7_12y,Disturbance,C_low,0.5,0.5,3.5,4.757178722053695,2.980449778713186,7.6790714261472655,0.9476666666666667,0,1
Child_7_12y,Disturbance,C_low,0.5,0.5,5,4.757178722053695,2.980449778713186,7.6790714261472655,0.5716666666666667,0,1
Child_7_12y,Disturbance,C_low,0.5,1,3.5,4.770255251160025,2.940849591578626,7.5650696673528355,0.9853333333333333,1,1
Child_7_12y,Disturbance,C_low,0.5,1,5,4.770255251160025,2.940849591578626,7.5650696673528355,0.7323333333333333,0,1
Child_7_12y,Disturbance,C_low,0.5,2,3.5,4.686322199747085,2.9349337445851855,7.432181808375542,0.9996666666666667,1,1
Child_7_12y,Disturbance,C_low,0.5,2,5,4.686322199747085,2.9349337445851855,7.432181808375542,0.9413333333333334,0,1
Child_7_12y,Disturbance,C_low,0.75,0.5,3.5,7.152172095020447,4.306870577405547,11.680815366639946,0.998,1,1
Child_7_12y,Disturbance,C_low,0.75,0.5,5,7.152172095020447,4.306870577405547,11.680815366639946,0.9326666666666666,0,1
Child_7_12y,Disturbance,C_low,0.75,1,3.5,7.1254578508022055,4.328017851808312,11.559213705078529,1,1,1
Child_7_12y,Disturbance,C_low,0.75,1,5,7.1254578508022055,4.328017851808312,11.559213705078529,0.973,1,1
Child_7_12y,Disturbance,C_low,0.75,2,3.5,7.133147159277245,4.330319039106399,11.424625518288883,1,1,1
Child_7_12y,Disturbance,C_low,0.75,2,5,7.133147159277245,4.330319039106399,11.424625518288883,0.9986666666666667,1,1
Child_7_12y,Disturbance,C_low,1,0.5,3.5,9.499444496141676,5.927249690111273,15.285768415600964,1,1,1
Child_7_12y,Disturbance,C_low,1,0.5,5,9.499444496141676,5.927249690111273,15.285768415600964,0.993,1,1
Child_7_12y,Disturbance,C_low,1,1,3.5,9.392834161937266,5.74298424524434,15.228876725924943,1,1,1
Child_7_12y,Disturbance,C_low,1,1,5,9.392834161937266,5.74298424524434,15.228876725924943,0.998,1,1
Child_7_12y,Disturbance,C_low,1,2,3.5,9.513882356255355,5.963664222584293,15.273444938308785,1,1,1
Child_7_12y,Disturbance,C_low,1,2,5,9.513882356255355,5.963664222584293,15.273444938308785,1,1,1
Child_7_12y,Disturbance,C_med,0.25,0.5,3.5,4.236513395909682,2.6036851020839187,6.801984349626907,0.8766666666666667,0,1
Child_7_12y,Disturbance,C_med,0.25,0.5,5,4.236513395909682,2.6036851020839187,6.801984349626907,0.41233333333333333,0,1
Child_7_12y,Disturbance,C_med,0.25,1,3.5,4.187075457345713,2.6045827658197873,6.6681188041307555,0.96,1,1
Child_7_12y,Disturbance,C_med,0.25,1,5,4.187075457345713,2.6045827658197873,6.6681188041307555,0.5623333333333334,0,1
Child_7_12y,Disturbance,C_med,0.25,2,3.5,4.1811453645874845,2.5922678427626935,6.72243579751107,1,1,1
Child_7_12y,Disturbance,C_med,0.25,2,5,4.1811453645874845,2.5922678427626935,6.72243579751107,0.8763333333333333,0,1
Child_7_12y,Disturbance,C_med,0.5,0.5,3.5,8.262853372132874,5.071430860945404,13.364432563832512,0.9996666666666667,1,1
Child_7_12y,Disturbance,C_med,0.5,0.5,5,8.262853372132874,5.071430860945404,13.364432563832512,0.9813333333333333,1,1
Child_7_12y,Disturbance,C_med,0.5,1,3.5,8.270331741459785,5.163886105198764,13.340790451617387,1,1,1
Child_7_12y,Disturbance,C_med,0.5,1,5,8.270331741459785,5.163886105198764,13.340790451617387,0.992,1,1
Child_7_12y,Disturbance,C_med,0.5,2,3.5,8.359339320673799,5.147686704343088,13.762778731633613,1,1,1
Child_7_12y,Disturbance,C_med,0.5,2,5,8.359339320673799,5.147686704343088,13.762778731633613,0.9996666666666667,1,1
Child_7_12y,Disturbance,C_med,0.75,0.5,3.5,12.569157722833397,7.7292404015066225,20.45889149244109,1,1,1
Child_7_12y,Disturbance,C_med,0.75,0.5,5,12.569157722833397,7.7292404015066225,20.45889149244109,0.9996666666666667,1,1
Child_7_12y,Disturbance,C_med,0.75,1,3.5,12.680482406486309,7.816358459706064,20.431198183686345,1,1,1
Child_7_12y,Disturbance,C_med,0.75,1,5,12.680482406486309,7.816358459706064,20.431198183686345,1,1,1
Child_7_12y,Disturbance,C_med,0.75,2,3.5,12.592428740332096,7.848023296225282,20.26254003446224,1,1,1
Child_7_12y,Disturbance,C_med,0.75,2,5,12.592428740332096,7.848023296225282,20.26254003446224,1,1,1
Child_7_12y,Disturbance,C_med,1,0.5,3.5,16.977215073817867,10.61886525655744,27.079106716321906,1,1,1
Child_7_12y,Disturbance,C_med,1,0.5,5,16.977215073817867,10.61886525655744,27.079106716321906,1,1,1
Child_7_12y,Disturbance,C_med,1,1,3.5,16.773674312951655,10.28342635067072,26.997997863986857,1,1,1
Child_7_12y,Disturbance,C_med,1,1,5,16.773674312951655,10.28342635067072,26.997997863986857,1,1,1
Child_7_12y,Disturbance,C_med,1,2,3.5,16.85786325288749,10.324978447491034,26.71267684930143,1,1,1
Child_7_12y,Disturbance,C_med,1,2,5,16.85786325288749,10.324978447491034,26.71267684930143,1,1,1
Child_7_12y,Disturbance,C_high,0.25,0.5,3.5,7.87557918122119,4.8585350713872275,12.622199477107543,0.9993333333333333,1,1
Child_7_12y,Disturbance,C_high,0.25,0.5,5,7.87557918122119,4.8585350713872275,12.622199477107543,0.9703333333333334,1,1
Child_7_12y,Disturbance,C_high,0.25,1,3.5,7.888616254144656,4.867991394384397,12.398910763982622,0.9996666666666667,1,1
Child_7_12y,Disturbance,C_high,0.25,1,5,7.888616254144656,4.867991394384397,12.398910763982622,0.9866666666666667,1,1
Child_7_12y,Disturbance,C_high,0.25,2,3.5,8.036152328528846,4.8031348701870344,12.717335407684734,1,1,1
Child_7_12y,Disturbance,C_high,0.25,2,5,8.036152328528846,4.8031348701870344,12.717335407684734,0.9986666666666667,1,1
Child_7_12y,Disturbance,C_high,0.5,0.5,3.5,15.653063502387942,9.640446925320623,25.36687415750146,1,1,1
Child_7_12y,Disturbance,C_high,0.5,0.5,5,15.653063502387942,9.640446925320623,25.36687415750146,1,1,1
Child_7_12y,Disturbance,C_high,0.5,1,3.5,15.88355805557391,9.798672539496396,25.212551138419226,1,1,1
Child_7_12y,Disturbance,C_high,0.5,1,5,15.88355805557391,9.798672539496396,25.212551138419226,1,1,1
Child_7_12y,Disturbance,C_high,0.5,2,3.5,15.80457975530469,9.68077030317739,25.03295828848555,1,1,1
Child_7_12y,Disturbance,C_high,0.5,2,5,15.80457975530469,9.68077030317739,25.03295828848555,1,1,1
Child_7_12y,Disturbance,C_high,0.75,0.5,3.5,23.783284318743405,14.752591745342288,38.55230462651939,1,1,1
Child_7_12y,Disturbance,C_high,0.75,0.5,5,23.783284318743405,14.752591745342288,38.55230462651939,1,1,1
Child_7_12y,Disturbance,C_high,0.75,1,3.5,23.793689371177628,14.922490327621222,37.76807320009193,1,1,1
Child_7_12y,Disturbance,C_high,0.75,1,5,23.793689371177628,14.922490327621222,37.76807320009193,1,1,1
Child_7_12y,Disturbance,C_high,0.75,2,3.5,23.98358127892057,14.670923377568565,37.709203497115986,1,1,1
Child_7_12y,Disturbance,C_high,0.75,2,5,23.98358127892057,14.670923377568565,37.709203497115986,1,1,1
Child_7_12y,Disturbance,C_high,1,0.5,3.5,31.580174918893782,19.72658982803992,51.222206838213104,1,1,1
Child_7_12y,Disturbance,C_high,1,0.5,5,31.580174918893782,19.72658982803992,51.222206838213104,1,1,1
Child_7_12y,Disturbance,C_high,1,1,3.5,31.643688348188665,19.401955575440006,50.09861711223076,1,1,1
Child_7_12y,Disturbance,C_high,1,1,5,31.643688348188665,19.401955575440006,50.09861711223076,1,1,1
Child_7_12y,Disturbance,C_high,1,2,3.5,31.953496234590833,19.6089297726887,50.70992239954487,1,1,1
Child_7_12y,Disturbance,C_high,1,2,5,31.953496234590833,19.6089297726887,50.70992239954487,1,1,1
Child_7_12y,Pre-flood,C_low,0.25,0.5,3.5,0.7091759838319182,0.44163751076325114,1.1672605237692242,0,0,0
Child_7_12y,Pre-flood,C_low,0.25,0.5,5,0.7091759838319182,0.44163751076325114,1.1672605237692242,0,0,0
Child_7_12y,Pre-flood,C_low,0.25,1,3.5,0.715895051928654,0.4439414125924557,1.1483704086254523,0,0,0
Child_7_12y,Pre-flood,C_low,0.25,1,5,0.715895051928654,0.4439414125924557,1.1483704086254523,0,0,0
Child_7_12y,Pre-flood,C_low,0.25,2,3.5,0.7082293135559723,0.4360372874612695,1.15189511814765,0.005666666666666667,0,0
Child_7_12y,Pre-flood,C_low,0.25,2,5,0.7082293135559723,0.4360372874612695,1.15189511814765,0,0,0
Child_7_12y,Pre-flood,C_low,0.5,0.5,3.5,1.4448190635079592,0.8903658789054306,2.28173947881401,0.004333333333333333,0,0
Child_7_12y,Pre-flood,C_low,0.5,0.5,5,1.4448190635079592,0.8903658789054306,2.28173947881401,3.333333333333333e-4,0,0
Child_7_12y,Pre-flood,C_low,0.5,1,3.5,1.4250921089060025,0.8877211179790261,2.3345834412808513,0.030333333333333334,0,0
Child_7_12y,Pre-flood,C_low,0.5,1,5,1.4250921089060025,0.8877211179790261,2.3345834412808513,0,0,0
Child_7_12y,Pre-flood,C_low,0.5,2,3.5,1.4316167978864092,0.8881937446092137,2.2871643755591293,0.44066666666666665,0,1
Child_7_12y,Pre-flood,C_low,0.5,2,5,1.4316167978864092,0.8881937446092137,2.2871643755591293,0.005,0,0
Child_7_12y,Pre-flood,C_low,0.75,0.5,3.5,2.141207164701867,1.3495116872542559,3.4282424017536304,0.12,0,1
Child_7_12y,Pre-flood,C_low,0.75,0.5,5,2.141207164701867,1.3495116872542559,3.4282424017536304,0.006,0,0
Child_7_12y,Pre-flood,C_low,0.75,1,3.5,2.1467175832468994,1.3113624677693205,3.4306145587984527,0.30433333333333334,0,1
Child_7_12y,Pre-flood,C_low,0.75,1,5,2.1467175832468994,1.3113624677693205,3.4306145587984527,0.014333333333333333,0,0
Child_7_12y,Pre-flood,C_low,0.75,2,3.5,2.168403130832121,1.328025531303053,3.4581406090738995,0.8993333333333333,0,1
Child_7_12y,Pre-flood,C_low,0.75,2,5,2.168403130832121,1.328025531303053,3.4581406090738995,0.14033333333333334,0,1
Child_7_12y,Pre-flood,C_low,1,0.5,3.5,2.880785413477219,1.7647373243983857,4.624294587650031,0.44766666666666666,0,1
Child_7_12y,Pre-flood,C_low,1,0.5,5,2.880785413477219,1.7647373243983857,4.624294587650031,0.06366666666666666,0,1
Child_7_12y,Pre-flood,C_low,1,1,3.5,2.875574970919291,1.7759560165988504,4.675281719713222,0.685,0,1
Child_7_12y,Pre-flood,C_low,1,1,5,2.875574970919291,1.7759560165988504,4.675281719713222,0.13633333333333333,0,1
Child_7_12y,Pre-flood,C_low,1,2,3.5,2.8607137466761507,1.7873276220732335,4.6110361904739126,0.9873333333333333,1,1
Child_7_12y,Pre-flood,C_low,1,2,5,2.8607137466761507,1.7873276220732335,4.6110361904739126,0.44,0,1
Child_7_12y,Pre-flood,C_med,0.25,0.5,3.5,1.751701363512752,1.0826991589058779,2.828737816041257,0.032,0,0
Child_7_12y,Pre-flood,C_med,0.25,0.5,5,1.751701363512752,1.0826991589058779,2.828737816041257,0,0,0
Child_7_12y,Pre-flood,C_med,0.25,1,3.5,1.7386770145020203,1.0944219341039572,2.796954000178428,0.11333333333333333,0,1
Child_7_12y,Pre-flood,C_med,0.25,1,5,1.7386770145020203,1.0944219341039572,2.796954000178428,0.003,0,0
Child_7_12y,Pre-flood,C_med,0.25,2,3.5,1.7479271145886535,1.0677244437794402,2.796599104185439,0.69,0,1
Child_7_12y,Pre-flood,C_med,0.25,2,5,1.7479271145886535,1.0677244437794402,2.796599104185439,0.032,0,0
Child_7_12y,Pre-flood,C_med,0.5,0.5,3.5,3.5618476542305704,2.1590317065244142,5.624203231300684,0.7066666666666667,0,1
Child_7_12y,Pre-flood,C_med,0.5,0.5,5,3.5618476542305704,2.1590317065244142,5.624203231300684,0.19266666666666668,0,1
Child_7_12y,Pre-flood,C_med,0.5,1,3.5,3.5090544256587055,2.1996707139907268,5.63763049347539,0.8856666666666667,0,1
Child_7_12y,Pre-flood,C_med,0.5,1,5,3.5090544256587055,2.1996707139907268,5.63763049347539,0.3233333333333333,0,1
Child_7_12y,Pre-flood,C_med,0.5,2,3.5,3.4561672597142037,2.15490649399804,5.581315856428512,0.9983333333333333,1,1
Child_7_12y,Pre-flood,C_med,0.5,2,5,3.4561672597142037,2.15490649399804,5.581315856428512,0.6986666666666667,0,1
Child_7_12y,Pre-flood,C_med,0.75,0.5,3.5,5.203491502476963,3.2397344945842534,8.378005986185027,0.97,1,1
Child_7_12y,Pre-flood,C_med,0.75,0.5,5,5.203491502476963,3.2397344945842534,8.378005986185027,0.6913333333333334,0,1
Child_7_12y,Pre-flood,C_med,0.75,1,3.5,5.267443270656755,3.2538207493762807,8.418235435710686,0.994,1,1
Child_7_12y,Pre-flood,C_med,0.75,1,5,5.267443270656755,3.2538207493762807,8.418235435710686,0.82,0,1
Child_7_12y,Pre-flood,C_med,0.75,2,3.5,5.2060774439895265,3.23115483024188,8.464109230401913,1,1,1
Child_7_12y,Pre-flood,C_med,0.75,2,5,5.2060774439895265,3.23115483024188,8.464109230401913,0.972,1,1
Child_7_12y,Pre-flood,C_med,1,0.5,3.5,6.995163369385017,4.307408802370806,11.331367251181264,0.9993333333333333,1,1
Child_7_12y,Pre-flood,C_med,1,0.5,5,6.995163369385017,4.307408802370806,11.331367251181264,0.9306666666666666,0,1
Child_7_12y,Pre-flood,C_med,1,1,3.5,7.0207612127842705,4.437186037639475,11.349768979856288,1,1,1
Child_7_12y,Pre-flood,C_med,1,1,5,7.0207612127842705,4.437186037639475,11.349768979856288,0.9763333333333334,1,1
Child_7_12y,Pre-flood,C_med,1,2,3.5,6.993593505145192,4.325228344979908,11.07325475623973,1,1,1
Child_7_12y,Pre-flood,C_med,1,2,5,6.993593505145192,4.325228344979908,11.07325475623973,0.9976666666666667,1,1
Child_7_12y,Pre-flood,C_high,0.25,0.5,3.5,4.437144224240706,2.7364950601518543,7.159931896839442,0.912,0,1
Child_7_12y,Pre-flood,C_high,0.25,0.5,5,4.437144224240706,2.7364950601518543,7.159931896839442,0.484,0,1
Child_7_12y,Pre-flood,C_high,0.25,1,3.5,4.413878479780115,2.754199344961386,7.050570696180972,0.9753333333333334,1,1
Child_7_12y,Pre-flood,C_high,0.25,1,5,4.413878479780115,2.754199344961386,7.050570696180972,0.631,0,1
Child_7_12y,Pre-flood,C_high,0.25,2,3.5,4.395967777008234,2.7420663052110283,6.914431396139356,1,1,1
Child_7_12y,Pre-flood,C_high,0.25,2,5,4.395967777008234,2.7420663052110283,6.914431396139356,0.9133333333333333,0,1
Child_7_12y,Pre-flood,C_high,0.5,0.5,3.5,8.86207120632545,5.443922790912874,14.356715681227046,0.9996666666666667,1,1
Child_7_12y,Pre-flood,C_high,0.5,0.5,5,8.86207120632545,5.443922790912874,14.356715681227046,0.9903333333333333,1,1
Child_7_12y,Pre-flood,C_high,0.5,1,3.5,8.759658557645455,5.496203824605781,14.100023232730763,1,1,1
Child_7_12y,Pre-flood,C_high,0.5,1,5,8.759658557645455,5.496203824605781,14.100023232730763,0.997,1,1
Child_7_12y,Pre-flood,C_high,0.5,2,3.5,8.822157127329653,5.434192136823828,14.306643965399145,1,1,1
Child_7_12y,Pre-flood,C_high,0.5,2,5,8.822157127329653,5.434192136823828,14.306643965399145,0.9993333333333333,1,1
Child_7_12y,Pre-flood,C_high,0.75,0.5,3.5,13.271600392210377,8.154457942084019,21.264562832355782,1,1,1
Child_7_12y,Pre-flood,C_high,0.75,0.5,5,13.271600392210377,8.154457942084019,21.264562832355782,0.9996666666666667,1,1
Child_7_12y,Pre-flood,C_high,0.75,1,3.5,13.29926390210068,8.167906277686322,21.66315299418019,1,1,1
Child_7_12y,Pre-flood,C_high,0.75,1,5,13.29926390210068,8.167906277686322,21.66315299418019,1,1,1
Child_7_12y,Pre-flood,C_high,0.75,2,3.5,13.265625433941878,8.171636144723587,21.517760299192645,1,1,1
Child_7_12y,Pre-flood,C_high,0.75,2,5,13.265625433941878,8.171636144723587,21.517760299192645,1,1,1
Child_7_12y,Pre-flood,C_high,1,0.5,3.5,17.592243421475548,10.79090443536501,28.43854926463592,1,1,1
Child_7_12y,Pre-flood,C_high,1,0.5,5,17.592243421475548,10.79090443536501,28.43854926463592,1,1,1
Child_7_12y,Pre-flood,C_high,1,1,3.5,17.788297001971728,10.737524440150814,28.692226155108923,1,1,1
Child_7_12y,Pre-flood,C_high,1,1,5,17.788297001971728,10.737524440150814,28.692226155108923,1,1,1
Child_7_12y,Pre-flood,C_high,1,2,3.5,17.639207183917993,10.793750853553671,27.976405477274835,1,1,1
Child_7_12y,Pre-flood,C_high,1,2,5,17.639207183917993,10.793750853553671,27.976405477274835,1,1,1
Child_7_12y,Recovery,C_low,0.25,0.5,3.5,0.7798800435773816,0.47512803234804724,1.2504864578024864,0,0,0
Child_7_12y,Recovery,C_low,0.25,0.5,5,0.7798800435773816,0.47512803234804724,1.2504864578024864,0,0,0
Child_7_12y,Recovery,C_low,0.25,1,3.5,0.7855649201629674,0.4880634638280967,1.265053150081579,0,0,0
Child_7_12y,Recovery,C_low,0.25,1,5,0.7855649201629674,0.4880634638280967,1.265053150081579,0,0,0
Child_7_12y,Recovery,C_low,0.25,2,3.5,0.7782265469512155,0.4791332359441193,1.2555587674495967,0.011333333333333334,0,0
Child_7_12y,Recovery,C_low,0.25,2,5,0.7782265469512155,0.4791332359441193,1.2555587674495967,0,0,0
Child_7_12y,Recovery,C_low,0.5,0.5,3.5,1.5609455763858862,0.9496188379070731,2.4512797118387897,0.008,0,0
Child_7_12y,Recovery,C_low,0.5,0.5,5,1.5609455763858862,0.9496188379070731,2.4512797118387897,0,0,0
Child_7_12y,Recovery,C_low,0.5,1,3.5,1.5866342421365283,0.9770002906344271,2.581907611083783,0.06066666666666667,0,1
Child_7_12y,Recovery,C_low,0.5,1,5,1.5866342421365283,0.9770002906344271,2.581907611083783,0,0,0
Child_7_12y,Recovery,C_low,0.5,2,3.5,1.5734340646018294,0.9813429220063391,2.493216287181566,0.5666666666666667,0,1
Child_7_12y,Recovery,C_low,0.5,2,5,1.5734340646018294,0.9813429220063391,2.493216287181566,0.011666666666666667,0,0
Child_7_12y,Recovery,C_low,0.75,0.5,3.5,2.3470102026681623,1.4496170630557945,3.809731728041844,0.18766666666666668,0,1
Child_7_12y,Recovery,C_low,0.75,0.5,5,2.3470102026681623,1.4496170630557945,3.809731728041844,0.014,0,0
Child_7_12y,Recovery,C_low,0.75,1,3.5,2.3452642469794975,1.45948363548863,3.7988532845342977,0.4196666666666667,0,1
Child_7_12y,Recovery,C_low,0.75,1,5,2.3452642469794975,1.45948363548863,3.7988532845342977,0.03133333333333333,0,0
Child_7_12y,Recovery,C_low,0.75,2,3.5,2.362349084706735,1.4579310207832221,3.7492927669872143,0.936,0,1
Child_7_12y,Recovery,C_low,0.75,2,5,2.362349084706735,1.4579310207832221,3.7492927669872143,0.20833333333333334,0,1
Child_7_12y,Recovery,C_low,1,0.5,3.5,3.089885406173426,1.9137062761403487,5.085651102309825,0.5433333333333333,0,1
Child_7_12y,Recovery,C_low,1,0.5,5,3.089885406173426,1.9137062761403487,5.085651102309825,0.10933333333333334,0,1
Child_7_12y,Recovery,C_low,1,1,3.5,3.1173864082807436,1.8977149239207105,5.069893495206926,0.7766666666666666,0,1
Child_7_12y,Recovery,C_low,1,1,5,3.1173864082807436,1.8977149239207105,5.069893495206926,0.19333333333333333,0,1
Child_7_12y,Recovery,C_low,1,2,3.5,3.135936729678958,1.9139151205720135,5.072120257798966,0.994,1,1
Child_7_12y,Recovery,C_low,1,2,5,3.135936729678958,1.9139151205720135,5.072120257798966,0.5633333333333334,0,1
Child_7_12y,Recovery,C_med,0.25,0.5,3.5,1.8087899133204703,1.1014540795158092,2.9206432407561818,0.041666666666666664,0,0
Child_7_12y,Recovery,C_med,0.25,0.5,5,1.8087899133204703,1.1014540795158092,2.9206432407561818,0.001,0,0
Child_7_12y,Recovery,C_med,0.25,1,3.5,1.8051851673700603,1.1189172396897034,2.861220299323884,0.126,0,1
Child_7_12y,Recovery,C_med,0.25,1,5,1.8051851673700603,1.1189172396897034,2.861220299323884,0.0013333333333333333,0,0
Child_7_12y,Recovery,C_med,0.25,2,3.5,1.8034637442914383,1.0956680990291132,2.9555708610549685,0.734,0,1
Child_7_12y,Recovery,C_med,0.25,2,5,1.8034637442914383,1.0956680990291132,2.9555708610549685,0.046,0,0
Child_7_12y,Recovery,C_med,0.5,0.5,3.5,3.6123683962618274,2.1517809573215345,5.657641167197485,0.7303333333333333,0,1
Child_7_12y,Recovery,C_med,0.5,0.5,5,3.6123683962618274,2.1517809573215345,5.657641167197485,0.215,0,1
Child_7_12y,Recovery,C_med,0.5,1,3.5,3.6058544775093697,2.239874410821532,5.754202722256105,0.9016666666666666,0,1
Child_7_12y,Recovery,C_med,0.5,1,5,3.6058544775093697,2.239874410821532,5.754202722256105,0.36633333333333334,0,1
Child_7_12y,Recovery,C_med,0.5,2,3.5,3.6232947016466603,2.174922565066531,5.816809246643314,0.9976666666666667,1,1
Child_7_12y,Recovery,C_med,0.5,2,5,3.6232947016466603,2.174922565066531,5.816809246643314,0.7326666666666667,0,1
Child_7_12y,Recovery,C_med,0.75,0.5,3.5,5.376173143525529,3.3543286676523643,8.63056920287855,0.9746666666666667,1,1
Child_7_12y,Recovery,C_med,0.75,0.5,5,5.376173143525529,3.3543286676523643,8.63056920287855,0.7353333333333333,0,1
Child_7_12y,Recovery,C_med,0.75,1,3.5,5.391759890815506,3.344725018205383,8.699220642617359,0.9966666666666667,1,1
Child_7_12y,Recovery,C_med,0.75,1,5,5.391759890815506,3.344725018205383,8.699220642617359,0.843,0,1
Child_7_12y,Recovery,C_med,0.75,2,3.5,5.413443914357721,3.302176217004299,8.855897714026533,1,1,1
